Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Nether Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Nether Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nether Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sulfur Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saltpeter Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Emerald Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Lapis Lazuli Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Firestone Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poor Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poor Gold Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poor Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poor Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poor Lead Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bauxite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lead Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silver Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nickel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Lead
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Silver
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Nickel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Constantan
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Electrum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Steel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Wire Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Electrum Wire Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - High-Voltage Wire Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hempcrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Coke Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blast Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Coal Coke
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete Tile
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reinforced Blast Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iridium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hambone
appliedenergistics2:item.ItemFacade:0, Cable Facade - SDX
appliedenergistics2:item.ItemFacade:0, Cable Facade - SDX
appliedenergistics2:item.ItemFacade:0, Cable Facade - Congealed Blue Slime
appliedenergistics2:item.ItemFacade:0, Cable Facade - Congealed Green Slime
appliedenergistics2:item.ItemFacade:0, Cable Facade - Congealed Purple Slime
appliedenergistics2:item.ItemFacade:0, Cable Facade - Obsidian Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sandstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Netherrack Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iron Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gold Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lapis Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Redstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Slime Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Slime Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Endstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Obsidian Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Obsidian Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Sandstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Netherrack Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Polished Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Iron Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Gold Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Lapis Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Diamond Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Redstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Bone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Slime Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Slime Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Endstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Obsidian Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Stone Road
appliedenergistics2:item.ItemFacade:0, Cable Facade - Alumite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ardite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobalt Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Manyullyn Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Alumite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Ardite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Cobalt Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Manyullyn Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobalt Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ardite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aluminum Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iron Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gold Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aluminum Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobalt Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Cobalt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Ardite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Manyullyn
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Tin
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum Brass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Alumite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Steel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Solid Ender
appliedenergistics2:item.ItemFacade:0, Cable Facade - Slimy Mud
appliedenergistics2:item.ItemFacade:0, Cable Facade - Grout
appliedenergistics2:item.ItemFacade:0, Cable Facade - Slimy Mud
appliedenergistics2:item.ItemFacade:0, Cable Facade - Graveyard Soil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Consecrated Soil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Slimedirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Slime Soil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Glue Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rough Brownstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brownstone Road
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brownstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brownstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brownstone Road
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Brownstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Brownstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nova Catalyst
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nova Cataclysm
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Matter Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Matter Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Alchemical Coal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mobius Fuel Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aeternalis Fuel Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Machine Frame
appliedenergistics2:item.ItemFacade:0, Cable Facade - Machine Base
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Shard Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Blank Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Small Blocks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Cross Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Cross 2 Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Pattern 1 Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Pattern 2 Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Activity Probe
appliedenergistics2:item.ItemFacade:0, Cable Facade - Destination Analyzer
appliedenergistics2:item.ItemFacade:0, Cable Facade - Matter Booster
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oak Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Spruce Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Birch Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jungle Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Acacia Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Oak Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Larch Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Teak Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Acacia Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lime Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chestnut Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Wenge Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Baobab Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sequoia Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kapok Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ebony Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mahogany Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Balsa Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Willow Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Walnut Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Greenheart Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cherry Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mahoe Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poplar Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Palm Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Papaya Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pine Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Plum Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Maple Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Citrus Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Giant Sequoia Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ipe Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Padauk Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cocobolo Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Zebrawood Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Redwood Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fir Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Acacia Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cypress Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Japanese Maple Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rainbow Eucalyptus Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Autumn Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bald Cypress Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sakura Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Yellow Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - White Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Grey Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Greatwood Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silverwood Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rowan Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Alder Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hawthorn Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Treated Wood Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Livingwood Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dreamwood Trim
appliedenergistics2:item.ItemCrystalSeed:0, Certus Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:600, Nether Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:1200, Fluix Seed
appliedenergistics2:item.ItemCrystalSeed:0, Certus Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:600, Nether Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:1200, Fluix Seed
appliedenergistics2:item.ItemCrystalSeed:0, Certus Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:600, Nether Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:1200, Fluix Seed
appliedenergistics2:item.ItemEncodedPattern, Encoded Pattern
appliedenergistics2:item.ToolColorApplicator, Color Applicator
appliedenergistics2:item.ItemPaintBall:0, Paint Ball - White
appliedenergistics2:item.ItemPaintBall:1, Paint Ball - Orange
appliedenergistics2:item.ItemPaintBall:2, Paint Ball - Magenta
appliedenergistics2:item.ItemPaintBall:3, Paint Ball - Light Blue
appliedenergistics2:item.ItemPaintBall:4, Paint Ball - Yellow
appliedenergistics2:item.ItemPaintBall:5, Paint Ball - Lime
appliedenergistics2:item.ItemPaintBall:6, Paint Ball - Pink
appliedenergistics2:item.ItemPaintBall:7, Paint Ball - Gray
appliedenergistics2:item.ItemPaintBall:8, Paint Ball - Light Gray
appliedenergistics2:item.ItemPaintBall:9, Paint Ball - Cyan
appliedenergistics2:item.ItemPaintBall:10, Paint Ball - Purple
appliedenergistics2:item.ItemPaintBall:11, Paint Ball - Blue
appliedenergistics2:item.ItemPaintBall:12, Paint Ball - Brown
appliedenergistics2:item.ItemPaintBall:13, Paint Ball - Green
appliedenergistics2:item.ItemPaintBall:14, Paint Ball - Red
appliedenergistics2:item.ItemPaintBall:15, Paint Ball - Black
appliedenergistics2:item.ItemPaintBall:20, Paint Ball - Lumen White
appliedenergistics2:item.ItemPaintBall:21, Paint Ball - Lumen Orange
appliedenergistics2:item.ItemPaintBall:22, Paint Ball - Lumen Magenta
appliedenergistics2:item.ItemPaintBall:23, Paint Ball - Lumen Light Blue
appliedenergistics2:item.ItemPaintBall:24, Paint Ball - Lumen Yellow
appliedenergistics2:item.ItemPaintBall:25, Paint Ball - Lumen Lime
appliedenergistics2:item.ItemPaintBall:26, Paint Ball - Lumen Pink
appliedenergistics2:item.ItemPaintBall:27, Paint Ball - Lumen Gray
appliedenergistics2:item.ItemPaintBall:28, Paint Ball - Lumen Light Gray
appliedenergistics2:item.ItemPaintBall:29, Paint Ball - Lumen Cyan
appliedenergistics2:item.ItemPaintBall:30, Paint Ball - Lumen Purple
appliedenergistics2:item.ItemPaintBall:31, Paint Ball - Lumen Blue
appliedenergistics2:item.ItemPaintBall:32, Paint Ball - Lumen Brown
appliedenergistics2:item.ItemPaintBall:33, Paint Ball - Lumen Green
appliedenergistics2:item.ItemPaintBall:34, Paint Ball - Lumen Red
appliedenergistics2:item.ItemPaintBall:35, Paint Ball - Lumen Black
appliedenergistics2:item.ItemMultiMaterial:28, Advanced Card
appliedenergistics2:item.ItemMultiMaterial:44, Annihilation Core
appliedenergistics2:item.ItemMultiMaterial:25, Basic Card
appliedenergistics2:item.ItemMultiMaterial:52, Blank Pattern
appliedenergistics2:item.ItemMultiMaterial:23, Calculation Processor
appliedenergistics2:item.ItemMultiMaterial:13, Inscriber Calculation Press
appliedenergistics2:item.ItemMultiMaterial:16, Printed Calculation Circuit
